Taxonomic information of Operational Taxonomic Units (OTUs) from 16S rRNA gene V4 region Illumina sequencing,,,,,,,,
POTU_ID,OTU_ID_orig,Domain,Phylum,Class,Order,Family,Genus,Species
POTU12329,41132d513dcba24bc98c6782e84760df,d__Bacteria,,,,,,
POTU12330,bebd00dcb5c6ea621099f6a3b4e9e380,d__Bacteria,,,,,,
POTU12331,ef417b19e04500f5449609033696eb53,d__Bacteria,,,,,,
POTU12332,304cb03d8a542682108d16679a01d5e1,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__Simkaniaceae,g__uncultured,
POTU12333,a5ee8cf21b0fe29888a6aaf6e338f420,d__Bacteria,,,,,,
POTU12334,e6d26d3d5fe6553aa4b6ee6b2b516acc,d__Bacteria,,,,,,
POTU12335,43aab451b7c51aaf9ba28377356a1f1c,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12336,c137210f16a4b09d474b26c284f239e5,d__Bacteria,,,,,,
POTU12337,d471fff80f981bb8047e50389d1d075c,d__Bacteria,,,,,,
POTU12338,7812caf12ba5932f680c51fbc2712455,d__Bacteria,,,,,,
POTU12339,4fe45251615194851fda86a0f58b7133,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12340,2056afa7e7b8423d58545064b74220fe,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12341,0992c4cb51b07690491438d7151db540,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12342,bef1f78d88a23a9ff88e9570143cd44b,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12343,3f102508f0ce06249e7a78e7adbe3624,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12344,60a6bac2be0b7adf30f6eaa491289a59,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12345,333502d99473a3c9d5560ef90dc87fa9,d__Bacteria,,,,,,
POTU12346,d6f7fdbbc65121a09296e67249341111,d__Bacteria,,,,,,
POTU12347,e017c35d202afbeaf5b22e4642dd3cd9,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12348,460209a7215ee06a0218409c826c6628,d__Bacteria,,,,,,
POTU12349,ede09b299a26849492a8e5919dac80a7,d__Bacteria,,,,,,
POTU12350,d41921425cf9ee6a8f48a0e135c065c4,d__Bacteria,,,,,,
POTU12351,44871dbbfad9883db984dc12c8c3e02a,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12352,1cc87071aba2ad04371af8acf07c2c97,d__Bacteria,,,,,,
POTU12353,6f9e3607acfc03d87ba00024b6a6d096,d__Bacteria,,,,,,
POTU12354,b8ea0836b2e330cd80819ccfb8c5f044,d__Bacteria,,,,,,
POTU12355,cc5dac115d3e54e25860ee2308185888,d__Bacteria,,,,,,
POTU12356,bbe7e0d48f476a83187281344c8a90d7,d__Bacteria,,,,,,
POTU12357,a9fd1a0adee37a1e4e357c3fc67791d7,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12358,0044bc6269ad8bc840d30d934240e252,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12359,26b1d2fafee2c2d81a471ee2e1d8932b,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__Chlamydiaceae,g__uncultured,
POTU12360,8d648188e7e35f420a73e369089eec4a,d__Bacteria,,,,,,
POTU12361,9dd9b0103e5476bbcb1cf6b6998959cd,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12362,aab90f4c3d4c748e83534576ca3035ab,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12363,8f931e991a209c142daa2764fd06ea19,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12364,b58a642b966ff167faaaa07d681c4f30,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12365,7b340b5fc1ff1bea24601dac12bd1464,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__Parachlamydiaceae,,
POTU12366,498e69a201d31702db1ba7334895a856,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__Criblamydiaceae,g__Criblamydiaceae,s__metagenome
POTU12367,657f259e73bfb02a909fb692045a1420,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12368,d2a3b05b8db20927002bcef17e24d288,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12369,41ab0bf559b787d787a731971bc334c5,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12370,84cce6347ca1f6cf26154240a7b6ba6a,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12371,0568ffe055cb76e1d053ae356ed0d476,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12372,3710db7c091d84c51c87c169172b23ad,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12373,fb333e6446028a8affca76879f51d878,d__Bacteria,,,,,,
POTU12374,9337f05322f622e45ae7ad721ed7f6a4,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12375,a8716432552fbcbac8b31a74473b0a2e,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12376,38ff553f3d68c93fdeb68ea079c1214f,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12377,775497814bbfb95f61f1e3117ded7daa,d__Bacteria,,,,,,
POTU12378,edd1c621a312bbd0cc319c1a76d81ab6,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12379,897163cd14166a01ad856f3a927f7275,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12380,ed432ba0ea42d1350ec6497935dfd550,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12381,cb3d7385dc19aba2bf59a9fb8b055ef0,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12382,32b308e60553e20471ab91ade2f5fbb8,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12383,54687e8fa8571ce44cf594bd06bb578f,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12384,02ef933ab16da6b8af4bcc649ddb0832,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__Chlamydiaceae,,
POTU12385,272c499d4ce406213effbda996d86aa0,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12386,d689bfe02e6316939f3c600118ae7c3a,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12387,09bd896807b79c2b4cb63daff7443584,d__Bacteria,p__Verrucomicrobiota,,,,,
POTU12388,c8c2141372662f31873264a3f0c1bdf3,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12389,f6334b6fbaabfaf48c474194d274ae62,d__Bacteria,,,,,,
POTU12390,5d9c0f22e8fad977c036a4a87fb9ae1e,d__Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Sandaracinaceae,g__uncultured,
POTU12391,bda0e420aad37e584abcfef0c6d345b4,d__Bacteria,,,,,,
POTU12392,642ec0c38b6cb0a862fa303c0b56f5d5,d__Bacteria,,,,,,
POTU12393,e574f388ed5782b8a0fb9616ce444785,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12394,0ea3046640b4f42415c4133a9a5cdb4b,d__Bacteria,,,,,,
POTU12395,a06c09825aa17d822e080abd251d6fd8,d__Bacteria,,,,,,
POTU12396,1239683279e6a23dbe23973bd81f3844,d__Bacteria,,,,,,
POTU12397,94856cccfeaad113d1b82f604846c717,d__Bacteria,,,,,,
POTU12398,86c5dc14c7746f73bee782d5f66b7210,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__cvE6,g__cvE6,
POTU12399,3c286edaf1589c8183dd3cdd4b4b0b99,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__cvE6,g__cvE6,s__uncultured_Chlamydia
POTU12400,b2925db23fe8b5d7b4cc9a74c3d79b99,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__cvE6,g__cvE6,
POTU12401,6ba3fe2b1515490b5c07f7ebf9e842bb,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__cvE6,g__cvE6,
POTU12402,7bf7c474c4115bc44e6ea65dbab2fae6,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__cvE6,g__cvE6,
POTU12403,8acc5bf771c4a5b7a52cc6df54f85658,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__cvE6,g__cvE6,s__uncultured_bacterium
POTU12404,3af4c42cafd53af88498a7b275b5b66e,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__cvE6,g__cvE6,s__uncultured_bacterium
POTU12405,282667abaeb5f06f3126f14791481dda,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12406,d0773ac38ff1db7d4a9453927196dca6,d__Bacteria,,,,,,
POTU12407,5473b897dcdf7aee2c23b14ff0195e43,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12408,2eafdb75f56c2c340a9b8ce12c8a062b,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12409,b94842097a9bf317cad9aff9e24a05cd,d__Bacteria,,,,,,
POTU12410,8e7e60b4139ba3402c771902d2567b79,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12411,e706a77150d0ea8833b72bf573154a0b,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,,,
POTU12412,4e2e8fd00de54838c7fbb53489d4a62f,d__Bacteria,,,,,,
POTU12413,c9e17ca05da477ac9f39535b78313f7b,d__Bacteria,,,,,,
POTU12414,6c2b33b3f70ba4d04c5827442a16748b,d__Bacteria,,,,,,
POTU12415,47f3a7bbe3744c315a6f4406244bf12f,d__Bacteria,,,,,,
POTU12416,a653ca37b9e7790612a1e80b8eb774c3,d__Bacteria,,,,,,
POTU12417,535df3005ddf5560d031386ffa0ffcaa,d__Bacteria,,,,,,
POTU12418,f849c0743cead97086af6c363d190bca,d__Bacteria,,,,,,
POTU12419,6a5b3e704cd97504ccda79e0371533e5,d__Bacteria,,,,,,
POTU12420,6cd5bcbcdd2dafc00253f640464f84d9,d__Bacteria,,,,,,
POTU12421,49ffe41ea95f311af873adc7be07db61,d__Bacteria,,,,,,
POTU12422,8aa308dbd7831767b998025118daad03,d__Bacteria,p__Patescibacteria,c__Saccharimonadia,o__Saccharimonadales,f__Saccharimonadales,g__Saccharimonadales,
POTU12423,1104130a8f42bba50700a705cb1b9626,d__Bacteria,,,,,,
POTU12424,a585901065312f54e0197e034044fdb0,d__Bacteria,,,,,,
POTU12425,356aa2d269df2684d356cfd91b00392a,d__Bacteria,,,,,,
POTU12426,8a947ef172ba7c147246a533678b392d,d__Bacteria,,,,,,
POTU12427,8cd4ffd6f526d37353c8f60ed4b26495,d__Bacteria,,,,,,
POTU12428,80a063d2098537666a1faf4d93bd2443,d__Bacteria,,,,,,
POTU12429,8640e1eb6f5b794308a439721e697280,d__Bacteria,p__Acidobacteriota,c__Thermoanaerobaculia,o__Thermoanaerobaculales,f__Thermoanaerobaculaceae,g__Subgroup_23,
POTU12430,a70f7f0cf443cab6c5e19fb0f8bc3215,d__Bacteria,p__Acidobacteriota,c__Thermoanaerobaculia,o__Thermoanaerobaculales,f__Thermoanaerobaculaceae,g__Subgroup_23,
POTU12431,cdb92204b06d1fd746f085bab5fbfc94,d__Bacteria,p__Acidobacteriota,c__Thermoanaerobaculia,o__Thermoanaerobaculales,f__Thermoanaerobaculaceae,g__Subgroup_23,
POTU12432,8cb0ee1b7805962500f7416a565fb372,d__Bacteria,p__Acidobacteriota,c__Thermoanaerobaculia,o__Thermoanaerobaculales,f__Thermoanaerobaculaceae,g__Subgroup_23,
POTU12433,6e93d8ac10ecbd2a4ddb35390186cf25,d__Bacteria,p__Acidobacteriota,c__Thermoanaerobaculia,o__Thermoanaerobaculales,f__Thermoanaerobaculaceae,g__Subgroup_23,
POTU12434,f07a66e79682e2b738d726a6237219b6,d__Bacteria,p__Acidobacteriota,c__Thermoanaerobaculia,o__Thermoanaerobaculales,f__Thermoanaerobaculaceae,g__Subgroup_23,
POTU12435,c412eddda9de99f4e86226a5ddfd14e0,d__Bacteria,p__Acidobacteriota,c__Thermoanaerobaculia,o__Thermoanaerobaculales,f__Thermoanaerobaculaceae,g__Subgroup_23,
POTU12436,d426dc2cbf7ad72a262947e0e1ab815b,d__Bacteria,p__Acidobacteriota,c__Thermoanaerobaculia,o__Thermoanaerobaculales,f__Thermoanaerobaculaceae,g__Subgroup_23,
POTU12437,70efb3feaccd4ef74010f3aafe8a55d7,d__Bacteria,p__Acidobacteriota,c__Thermoanaerobaculia,o__Thermoanaerobaculales,f__Thermoanaerobaculaceae,g__Subgroup_23,
POTU12438,178b508505ddf91b5b6b421d120432ba,d__Bacteria,p__Acidobacteriota,c__Thermoanaerobaculia,o__Thermoanaerobaculales,f__Thermoanaerobaculaceae,g__Subgroup_23,
POTU12439,c37162242956074c9945cb36de9c87c1,d__Bacteria,p__Acidobacteriota,c__Thermoanaerobaculia,o__Thermoanaerobaculales,f__Thermoanaerobaculaceae,g__Subgroup_23,
POTU12440,cfc06a6432c1478fc957774b02a6c9a5,d__Bacteria,p__Acidobacteriota,c__Thermoanaerobaculia,o__Thermoanaerobaculales,f__Thermoanaerobaculaceae,g__Subgroup_23,
POTU12441,38be8491c2e08cca81cb069d9150ad0f,d__Bacteria,,,,,,
POTU12442,a1e28d5f2c33475d4c62f29a1fdc718f,d__Bacteria,p__Acidobacteriota,c__Thermoanaerobaculia,o__Thermoanaerobaculales,f__Thermoanaerobaculaceae,g__Subgroup_23,
POTU12443,6bf8f81adcd823a6ecf3807a0d58dfaf,d__Bacteria,,,,,,
POTU12444,0050d0b6b7caee09781c621c750c8d06,d__Bacteria,,,,,,
POTU12445,6eb2056e92622700ca301d552e3a3c34,d__Bacteria,p__Acidobacteriota,c__Thermoanaerobaculia,o__Thermoanaerobaculales,f__Thermoanaerobaculaceae,g__Subgroup_23,
POTU12446,a70f03e4140ff5fdf55c297a7483dd13,d__Bacteria,,,,,,
POTU12447,6970dbc706b4254e486cf26cb761b4c3,d__Bacteria,,,,,,
POTU12448,211c7f9c1bc0a21d54bca101a1879697,d__Bacteria,,,,,,
POTU12449,0dbcb359333a6471370e2c4a28c1491f,d__Bacteria,p__Acidobacteriota,c__Subgroup_18,o__Subgroup_18,f__Subgroup_18,g__Subgroup_18,
POTU12450,40b83069c163b0933ab247f06cc32a07,d__Bacteria,p__Acidobacteriota,c__Subgroup_18,o__Subgroup_18,f__Subgroup_18,g__Subgroup_18,
POTU12451,470a92b375d3671d8160878c6710da34,d__Bacteria,p__Acidobacteriota,c__Subgroup_18,o__Subgroup_18,f__Subgroup_18,g__Subgroup_18,
POTU12452,6257fa4410ca9ea21368d334b9688584,d__Bacteria,,,,,,
POTU12453,761ff7892d1d35040a12792186011992,d__Bacteria,,,,,,
POTU12454,6f836031508ce9f384cf080d9c5fe4b2,d__Bacteria,p__Desulfobacterota,c__Desulfobacteria,o__Desulfobacterales,,,
POTU12455,915893755570ff8d1e62a36253740dde,d__Bacteria,,,,,,
POTU12456,5a49b981d8c7d7e14ffcda88ce073ff3,d__Bacteria,,,,,,
POTU12457,f4a367847c3f8731183a06096cadbe4b,d__Bacteria,,,,,,
POTU12458,1e201a31ddb0e83384f2e0846e55bfaf,d__Bacteria,,,,,,
POTU12459,799b87a63815c8fd25ad1b22b278355b,d__Bacteria,p__Latescibacterota,c__Latescibacterota,o__Latescibacterota,f__Latescibacterota,g__Latescibacterota,
POTU12460,2ae9c1e2a0ec911ec5ee4907930ba008,d__Bacteria,p__Latescibacterota,c__Latescibacterota,o__Latescibacterota,f__Latescibacterota,g__Latescibacterota,
POTU12461,49f641c6052b8a9c745e2643bd8ff85a,d__Bacteria,p__Latescibacterota,c__Latescibacterota,o__Latescibacterota,f__Latescibacterota,g__Latescibacterota,
POTU12462,1bc4b9d7033d7650c74b260edff3715b,d__Bacteria,p__Latescibacterota,c__Latescibacterota,o__Latescibacterota,f__Latescibacterota,g__Latescibacterota,
POTU12463,a2d8ea4d2ba7eac51b1ab847d94353f8,d__Bacteria,p__Latescibacterota,c__Latescibacterota,o__Latescibacterota,f__Latescibacterota,g__Latescibacterota,
POTU12464,2e991e7b70d4df2b38059ba4a2f5c4b9,d__Bacteria,p__Latescibacterota,c__Latescibacterota,o__Latescibacterota,f__Latescibacterota,g__Latescibacterota,
POTU12465,3322a73b43145051e04fba77cf8ba214,d__Bacteria,p__Latescibacterota,c__Latescibacterota,o__Latescibacterota,f__Latescibacterota,g__Latescibacterota,
POTU12466,71293e5f2e9815ac151e98b2194b8592,d__Bacteria,p__Latescibacterota,c__Latescibacterota,o__Latescibacterota,f__Latescibacterota,g__Latescibacterota,s__uncultured_prokaryote
POTU12467,eeb715c976d7b91aae1e30a27f428838,d__Bacteria,p__Latescibacterota,c__Latescibacterota,o__Latescibacterota,f__Latescibacterota,g__Latescibacterota,
POTU12468,0fbf274d1d9383f4101f98a300171852,d__Bacteria,,,,,,
POTU12469,577ff7ea7f896cee6c5c1dbcdc1542c0,d__Bacteria,p__Latescibacterota,c__Latescibacterota,o__Latescibacterota,f__Latescibacterota,g__Latescibacterota,
POTU12470,a52b100fd6f02db090a2301d5f1d7633,d__Bacteria,p__Latescibacterota,c__Latescibacterota,o__Latescibacterota,f__Latescibacterota,g__Latescibacterota,
POTU12471,98043783408c0c287b6c9b607c106ea8,d__Bacteria,p__Latescibacterota,c__Latescibacterota,o__Latescibacterota,f__Latescibacterota,g__Latescibacterota,
POTU12472,e895510bb3718a22d5a3cc9cca2b12aa,d__Bacteria,p__Latescibacterota,c__Latescibacterota,o__Latescibacterota,f__Latescibacterota,g__Latescibacterota,
POTU12473,74b159e5240177273fbb1c63e1f28f93,d__Bacteria,,,,,,
POTU12474,1f5a2262ec39f4290817b9f8467a781d,d__Bacteria,p__Latescibacterota,,,,,
POTU12475,bd563ae3b613863c46fe74dd3521acb1,d__Bacteria,,,,,,
POTU12476,b8229b66aa3a9513baa33f8dbb4a4de9,d__Bacteria,p__Latescibacterota,c__Latescibacterota,o__Latescibacterota,f__Latescibacterota,g__Latescibacterota,s__uncultured_Latescibacteria
POTU12477,0724d3b81f146b1d37f7d07349432942,d__Bacteria,p__Latescibacterota,c__Latescibacterota,o__Latescibacterota,f__Latescibacterota,g__Latescibacterota,
POTU12478,e6b527e081a60bca92bad618047e1c53,d__Bacteria,p__Latescibacterota,c__Latescibacterota,o__Latescibacterota,f__Latescibacterota,g__Latescibacterota,
POTU12479,950ba833a1586426d45f078423d11dbc,d__Bacteria,,,,,,
POTU12480,e5c1b212c7e9978b891c6abae5d1d7cf,d__Bacteria,p__MBNT15,c__MBNT15,o__MBNT15,f__MBNT15,g__MBNT15,
POTU12481,2188674c69ca9279dfd2faca83d515cc,d__Bacteria,,,,,,
POTU12482,e3c31cd9296c68c8d95fd4b2f19e9a48,d__Bacteria,,,,,,
POTU12483,a4daa37ada6172f885c6f1baba179e6d,d__Bacteria,,,,,,
POTU12484,7da97402ed984517d04a9307950a7012,d__Bacteria,,,,,,
POTU12485,4b4816fa0d42303f9aed37c6d8b832b6,d__Bacteria,,,,,,
POTU12486,f4b0a762155cd9fa5eb2d424a29219a9,d__Bacteria,,,,,,
POTU12487,5aee503d375d474d25f7bc872c4c6568,d__Bacteria,,,,,,
POTU12488,09bca6b28a18038b238ff40e9ee16533,d__Bacteria,,,,,,
POTU12489,1875f43ccc10733bbe1c9bc2438562a1,d__Bacteria,,,,,,
POTU12490,e701a758b4028159e3b9c0b60c8ff1fd,d__Bacteria,,,,,,
POTU12491,30d5b442a1c80c96102804920ca93848,d__Bacteria,,,,,,
POTU12492,96d2b92eed719a918e38f30e733ee48b,d__Bacteria,,,,,,
POTU12493,cbe9719a892b19c3e1f902e7bd941d9b,d__Bacteria,,,,,,
POTU12494,b46d8f7853ea29904ecbdebe8bfa2dbd,d__Bacteria,,,,,,
POTU12495,31c20b6120bd007e4ad20c452d584f7e,d__Bacteria,,,,,,
POTU12496,f20842aa7792bb7edf3b2832063c88ed,d__Bacteria,,,,,,
POTU12497,d789fa03293a24c61e4458be412c89a3,d__Bacteria,,,,,,
POTU12498,dc686e2b7e5feaf77151f84931098b4f,d__Bacteria,,,,,,
POTU12499,4faebba8937de3d0b7aa20f9f5532299,d__Bacteria,,,,,,
POTU12500,e3df2ad70117060879a2f8d6db37c65a,d__Bacteria,,,,,,
POTU12501,3ee1a0c9638c065d6da51c50acf9905b,d__Bacteria,,,,,,
POTU12502,ee4d3352f877b366a54108e936708b67,d__Bacteria,,,,,,
POTU12503,a1a5a6f759c8ea661b9ea63426332d93,d__Bacteria,,,,,,
POTU12504,f75d4635c171c8b977e9489afda4e728,d__Bacteria,,,,,,
POTU12505,4d4a647ea6bf6655adca16270623c733,d__Bacteria,,,,,,
POTU12506,185a70bad04f0f737d4183cadf36fdb5,d__Bacteria,,,,,,
POTU12507,282fdde311a149eba3d318cdbe552ca4,d__Bacteria,,,,,,
POTU12508,e39e2d6924aa36c5d2e3679329db2cc3,d__Bacteria,,,,,,
POTU12509,fe988dbf7e04c54d8a72baa696e03704,d__Bacteria,,,,,,
POTU12510,b82dd6408f8cb1257c8ac190923e6b02,d__Bacteria,,,,,,
POTU12511,d8ac7f335e0c415bec4ff7b0d784d235,d__Bacteria,,,,,,
POTU12512,18cd72be7e7bb9eb10af6105d56511dc,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,
POTU12513,ae438cf24f6055d2d3fc146822e71efa,d__Bacteria,,,,,,
POTU12514,a20f88ade4b7fa7f70c80fb546af8c02,d__Bacteria,,,,,,
POTU12515,49f10d9849f06f608e0b370751be86bd,d__Bacteria,,,,,,
POTU12516,201c72724f6963abada151030d489c28,d__Bacteria,,,,,,
POTU12517,86640299d0de86113084ef5cbc1cb9d4,d__Bacteria,,,,,,
POTU12518,4638157a109291eb475c19e569e44bda,d__Bacteria,,,,,,
POTU12519,5c03088319ad99fccb0bdffd077ebfc4,d__Bacteria,,,,,,
POTU12520,6f3d19847f586378048d64ef41d17535,d__Bacteria,p__Acidobacteriota,c__Thermoanaerobaculia,o__Thermoanaerobaculales,f__Thermoanaerobaculaceae,g__Thermoanaerobaculum,
POTU12521,623dc50442bff97d258dfc76e9cc8ec1,d__Bacteria,p__Acidobacteriota,c__Thermoanaerobaculia,o__Thermoanaerobaculales,f__Thermoanaerobaculaceae,g__Thermoanaerobaculum,
POTU12522,6318dcee4b6ba19a5332ec91faa6eae3,d__Bacteria,,,,,,
POTU12523,6bb14326bbe20c9ad60aa818b392934d,d__Bacteria,p__Planctomycetota,,,,,
POTU12524,244844b29d5d232648a2a3cf009e2e53,d__Bacteria,,,,,,
POTU12525,c6f6f46e8804eb0771ce4985109fe5a1,d__Bacteria,,,,,,
POTU12526,80def25cd0ff12862a1b1b28c1ba4e5e,d__Bacteria,,,,,,
POTU12527,2ae1e636072606b227938e16ec38bbfc,d__Bacteria,p__Planctomycetota,,,,,
POTU12528,c2aba68be2049a53c74081177fbedfd4,d__Bacteria,p__Planctomycetota,,,,,
POTU12529,ef3f3dfdf2f9e3d9641d239ce4d9e92a,d__Bacteria,p__Planctomycetota,,,,,
POTU12530,8c5f512e6fcb72a7e98311afee9d0d80,d__Bacteria,p__Planctomycetota,,,,,
POTU12531,efdaffa11cf580309840f4f28c515d86,d__Bacteria,p__Planctomycetota,,,,,
POTU12532,01b8c9be61d1a29d51a05a9bef9e008f,d__Bacteria,,,,,,
POTU12533,66dcda0852d362cd576d49a489dbd158,d__Bacteria,,,,,,
POTU12534,b46e95b5400e54e94d9b6271f03a0e40,d__Bacteria,p__Planctomycetota,,,,,
POTU12535,7955480845e4f6d0ac531fc72539fbac,d__Bacteria,p__Planctomycetota,,,,,
POTU12536,97af68071b1d329a9d4dd57169b34bb2,d__Bacteria,p__Planctomycetota,,,,,
POTU12537,5b456a7f0acff11b89ec602326776aa0,d__Bacteria,p__Planctomycetota,,,,,
POTU12538,63b1fa90e60cf54ee5331556eef1d2ad,d__Bacteria,,,,,,
POTU12539,908cb52f43208076b9f436413b46411e,d__Bacteria,p__Modulibacteria,c__Moduliflexia,o__Moduliflexales,f__Moduliflexaceae,g__Moduliflexaceae,
POTU12540,5427b6c6e47e6dca22dc1ac87e4c6b9c,d__Bacteria,,,,,,
POTU12541,36d4239c24e39b4ca84d1178b2657a58,d__Bacteria,p__Modulibacteria,c__Moduliflexia,o__Moduliflexales,f__Moduliflexaceae,g__Moduliflexaceae,
POTU12542,82ff7e8598dd551b0149c1ceeee26f61,d__Bacteria,,,,,,
POTU12543,235301e459e9e79241c30c53069e60c2,d__Bacteria,,,,,,
POTU12544,1ff2d7d0c7491bb4be988ed99d9089be,d__Bacteria,,,,,,
POTU12545,aeaee064caa502db5fb8b4fefbff0ac1,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cellvibrionales,f__Halieaceae,,
POTU12546,3e954b3f367331cf0704ab0b3604194a,d__Bacteria,,,,,,
POTU12547,56260da8161c5033b9eb0dbba3fdf51c,d__Bacteria,p__Modulibacteria,c__Moduliflexia,o__Moduliflexales,f__Moduliflexaceae,g__Moduliflexaceae,
POTU12548,c68390c92798736fd005f7c3e397c425,d__Bacteria,,,,,,
POTU12549,8ab1c043145c8ac2732e60b657965c0e,d__Bacteria,,,,,,
POTU12550,9d817c6269a76b49f29b8b3096037755,d__Bacteria,,,,,,
POTU12551,62dfc3d5be34e55af58bb734834a092a,d__Bacteria,p__Modulibacteria,c__Moduliflexia,o__Moduliflexales,f__Moduliflexaceae,g__Moduliflexaceae,
POTU12552,5eb2f91c4ef1be3deb04905d1b784b2b,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,,,,
POTU12553,85b52889518e282a44cc6690d503ec17,d__Bacteria,,,,,,
POTU12554,a59401fc721d24ec77e69fb41c18fdfb,d__Bacteria,,,,,,
POTU12555,440c14b84a73d5fff0750c11caf74f75,d__Bacteria,p__Modulibacteria,c__Moduliflexia,o__Moduliflexales,f__Moduliflexaceae,g__Moduliflexaceae,s__uncultured_bacterium
POTU12556,b134f77e015dc14db03970cb96d84846,d__Bacteria,p__Modulibacteria,c__Moduliflexia,o__Moduliflexales,f__Moduliflexaceae,g__Moduliflexaceae,
POTU12557,60f1161d7b796ebf58b7d39ba149576d,d__Bacteria,p__Modulibacteria,c__Moduliflexia,o__Moduliflexales,f__Moduliflexaceae,g__Moduliflexaceae,
